,emd_nm,observatoryName,baseDate,averageTemperature,lowestTemperature,lowestTemperatureTime,highestTemperature,highestTemperatureTime,dailyRainfall,maximumWindSpeed,maximumWindSpeedTime,averageWindSpeed,maximumWindSpeedDirection
3864,추자면,추자도,20180331,13.3000,11.6000,446,14.3000,1452,0.0000,10.0000,1024,5.8000,98.4000
3865,표선면,표선,20180331,14.2000,9.8000,518,18.6000,1211,0.0000,5.5000,1243,2.0000,312.2000
3866,한경면,,,,,,,,,,,,
3867,한림읍,한림,20180331,15.4000,9.1000,527,20.4000,1409,0.0000,4.9000,2359,1.5000,168.7000
3868,화북동,외도,20180331,14.4000,7.7000,603,21.2000,1250,0.0000,4.7000,1359,1.3000,12.7000
3869,효돈동,제주남원,20180331,15.1000,11.6000,638,19.2000,1138,0.0000,5.4000,401,2.1000,17.3000
3870,건입동,외도,20180401,16.7000,11.6000,543,21.4000,1005,0.0000,6.0000,1259,1.6000,30.5000
3871,구좌읍,구좌,20180401,18.3000,13.2000,101,23.9000,1420,0.0000,9.2000,1028,3.7000,211.9000
3872,남원읍,제주남원,20180401,18.0000,13.8000,1,21.2000,1433,0.0000,5.5000,1258,2.0000,224.5000
3873,노형동,외도,20180401,16.7000,11.6000,543,21.4000,1005,0.0000,6.0000,1259,1.6000,30.5000
3874,대륜동,제주남원,20180401,18.0000,13.8000,1,21.2000,1433,0.0000,5.5000,1258,2.0000,224.5000
3875,대정읍,대정,20180401,18.0000,15.8000,18,20.0000,1108,0.0000,7.0000,1743,3.8000,137.0000
3876,대천동,서광,20180401,18.0000,15.4000,14,21.7000,1350,0.0000,8.1000,2100,2.3000,134.1000
3877,도두동,외도,20180401,16.7000,11.6000,543,21.4000,1005,0.0000,6.0000,1259,1.6000,30.5000
3878,동홍동,제주남원,20180401,18.0000,13.8000,1,21.2000,1433,0.0000,5.5000,1258,2.0000,224.5000
3879,봉개동,대흘,20180401,17.4000,13.2000,456,21.7000,1408,0.0000,7.4000,1956,2.3000,171.6000
3880,삼도1동,외도,20180401,16.7000,11.6000,543,21.4000,1005,0.0000,6.0000,1259,1.6000,30.5000
3881,삼도2동,외도,20180401,16.7000,11.6000,543,21.4000,1005,0.0000,6.0000,1259,1.6000,30.5000
3882,삼양동,대흘,20180401,17.4000,13.2000,456,21.7000,1408,0.0000,7.4000,1956,2.3000,171.6000
3883,서홍동,제주남원,20180401,18.0000,13.8000,1,21.2000,1433,0.0000,5.5000,1258,2.0000,224.5000
3884,성산읍,표선,20180401,17.7000,12.2000,614,23.1000,1123,0.0000,7.7000,1319,2.4000,194.1000
3885,송산동,제주남원,20180401,18.0000,13.8000,1,21.2000,1433,0.0000,5.5000,1258,2.0000,224.5000
3886,아라동,산천단,20180401,15.5000,11.8000,453,20.7000,1432,0.0000,7.1000,1446,2.2000,38.1000
3887,안덕면,서광,20180401,18.0000,15.4000,14,21.7000,1350,0.0000,8.1000,2100,2.3000,134.1000
3888,애월읍,유수암,20180401,17.2000,14.5000,4,21.9000,1529,0.0000,9.6000,820,4.0000,179.5000
3889,연동,외도,20180401,16.7000,11.6000,543,21.4000,1005,0.0000,6.0000,1259,1.6000,30.5000
3890,영천동,제주남원,20180401,18.0000,13.8000,1,21.2000,1433,0.0000,5.5000,1258,2.0000,224.5000
3891,예래동,서광,20180401,18.0000,15.4000,14,21.7000,1350,0.0000,8.1000,2100,2.3000,134.1000
3892,오라동,삼각봉,20180401,10.0000,7.1000,2241,14.2000,927,0.0000,13.5000,2027,3.5000,202.5000
3893,외도동,외도,20180401,16.7000,11.6000,543,21.4000,1005,0.0000,6.0000,1259,1.6000,30.5000
3894,용담1동,외도,20180401,16.7000,11.6000,543,21.4000,1005,0.0000,6.0000,1259,1.6000,30.5000
3895,용담2동,외도,20180401,16.7000,11.6000,543,21.4000,1005,0.0000,6.0000,1259,1.6000,30.5000
3896,우도면,우도,20180401,17.6000,13.3000,32,21.5000,1419,0.0000,6.0000,1336,2.6000,203.6000
3897,이도1동,대흘,20180401,17.4000,13.2000,456,21.7000,1408,0.0000,7.4000,1956,2.3000,171.6000
3898,이도2동,대흘,20180401,17.4000,13.2000,456,21.7000,1408,0.0000,7.4000,1956,2.3000,171.6000
3899,이호동,외도,20180401,16.7000,11.6000,543,21.4000,1005,0.0000,6.0000,1259,1.6000,30.5000
3900,일도1동,외도,20180401,16.7000,11.6000,543,21.4000,1005,0.0000,6.0000,1259,1.6000,30.5000
3901,일도2동,외도,20180401,16.7000,11.6000,543,21.4000,1005,0.0000,6.0000,1259,1.6000,30.5000
3902,정방동,제주남원,20180401,18.0000,13.8000,1,21.2000,1433,0.0000,5.5000,1258,2.0000,224.5000
3903,조천읍,대흘,20180401,17.4000,13.2000,456,21.7000,1408,0.0000,7.4000,1956,2.3000,171.6000
3904,중문동,중문,20180401,18.0000,13.9000,1,20.7000,1104,0.0000,4.0000,1745,1.0000,137.3000
3905,중앙동,제주남원,20180401,18.0000,13.8000,1,21.2000,1433,0.0000,5.5000,1258,2.0000,224.5000
