base_date,emd_nm,averageTemperature,lowestTemperature,lowestTemperatureTime,highestTemperature,highestTemperatureTime,dailyRainfall,maximumWindSpeed,maximumWindSpeedTime,averageWindSpeed,maximumWindSpeedDirection
2019-11,동홍동,14.863333333333333,10.23,1105.7,19.653333333333325,1156.6666666666667,0.75,10.013333333333334,1208.6,3.423333333333334,182.96999999999997
2019-11,봉개동,12.729999999999999,9.133333333333331,1057.9333333333334,16.326666666666668,1130.4333333333334,2.5,8.553333333333335,1210.8,3.203333333333334,235.51666666666674
2019-11,삼도1동,13.13,8.126666666666667,994.8333333333334,17.963333333333335,1140.8,1.3333333333333333,8.853333333333333,1122.7,2.1966666666666668,194.61999999999998
2019-11,삼도2동,13.13,8.126666666666667,994.8333333333334,17.963333333333335,1140.8,1.3333333333333333,8.853333333333333,1122.7,2.1966666666666668,194.61999999999998
2019-11,삼양동,12.729999999999999,9.133333333333331,1057.9333333333334,16.326666666666668,1130.4333333333334,2.5,8.553333333333335,1210.8,3.203333333333334,235.51666666666674
2019-11,서홍동,14.863333333333333,10.23,1105.7,19.653333333333325,1156.6666666666667,0.75,10.013333333333334,1208.6,3.423333333333334,182.96999999999997
2019-11,성산읍,13.376666666666667,8.746666666666668,912.7,17.999999999999996,1131.2,0.9666666666666667,9.000000000000002,1263.8333333333333,3.256666666666666,223.69666666666666
2019-11,송산동,14.863333333333333,10.23,1105.7,19.653333333333325,1156.6666666666667,0.75,10.013333333333334,1208.6,3.423333333333334,182.96999999999997
2019-11,아라동,10.34,6.006666666666665,1094.3666666666666,15.023333333333337,1111.5,2.45,8.099999999999998,1075.1333333333334,2.256666666666667,222.84333333333333
2019-11,안덕면,12.993333333333336,9.106666666666666,878.0666666666667,17.433333333333334,1079.3666666666666,0.9666666666666667,10.560000000000002,1165.9666666666667,3.2133333333333334,134.99333333333337
2019-11,애월읍,10.360000000000003,5.8,1127.3666666666666,15.353333333333328,1123.1,1.9333333333333333,8.81,1228.3,2.35,69.22
2019-11,연동,13.13,8.126666666666667,994.8333333333334,17.963333333333335,1140.8,1.3333333333333333,8.853333333333333,1122.7,2.1966666666666668,194.61999999999998
2019-11,영천동,14.863333333333333,10.23,1105.7,19.653333333333325,1156.6666666666667,0.75,10.013333333333334,1208.6,3.423333333333334,182.96999999999997
2019-11,예래동,12.993333333333336,9.106666666666666,878.0666666666667,17.433333333333334,1079.3666666666666,0.9666666666666667,10.560000000000002,1165.9666666666667,3.2133333333333334,134.99333333333337
2019-11,오라동,5.98148148148148,2.6444444444444453,942.5925925925926,9.540740740740741,1120.3703703703704,3.814814814814815,11.059259259259258,1193.7407407407406,2.7333333333333325,241.0518518518519
