,base_date,aptCode,emd_nm,disQuantity,disCount
4000,2018-11,W6X06B,조천읍,,
4001,2018-12,W6X06B,조천읍,,
4002,2019-01,W6X06B,조천읍,,
4003,2019-02,W6X06B,조천읍,,
4004,2019-03,W6X06B,조천읍,,
4005,2019-04,W6X06B,조천읍,,
4006,2019-05,W6X06B,조천읍,,
4007,2019-06,W6X06B,조천읍,,
4008,2019-07,W6X06B,조천읍,,
4009,2019-08,W6X06B,조천읍,,
4010,2019-09,W6X06B,조천읍,,
4011,2019-10,W6X06B,조천읍,,
4012,2019-11,W6X06B,조천읍,,
4013,2019-12,W6X06B,조천읍,92450.0,32.0
4014,2020-01,W6X06B,조천읍,465300.0,187.0
4015,2020-02,W6X06B,조천읍,546250.0,234.0
4016,2020-03,W6X06B,조천읍,224350.0,111.0
4017,2020-04,W6X06B,조천읍,249900.0,141.0
4018,2020-05,W6X06B,조천읍,,
4019,2020-06,W6X06B,조천읍,,
4020,2020-07,W6X06B,조천읍,,
4021,2020-08,W6X06B,조천읍,68550.0,45.0
4022,2020-09,W6X06B,조천읍,461850.0,260.0
4023,2020-10,W6X06B,조천읍,296000.0,181.0
4024,2020-11,W6X06B,조천읍,419800.0,220.0
4025,2020-12,W6X06B,조천읍,498600.0,254.0
4026,2021-01,W6X06B,조천읍,444950.0,223.0
4027,2021-02,W6X06B,조천읍,560550.0,247.0
4028,2021-03,W6X06B,조천읍,454150.0,252.0
4029,2021-04,W6X06B,조천읍,,
4030,2021-05,W6X06B,조천읍,440800.0,241.0
4031,2021-06,W6X06B,조천읍,481800.0,272.0
4032,2018-01,W6X06C,조천읍,,
4033,2018-02,W6X06C,조천읍,,
4034,2018-03,W6X06C,조천읍,,
4035,2018-04,W6X06C,조천읍,,
4036,2018-05,W6X06C,조천읍,,
4037,2018-06,W6X06C,조천읍,,
4038,2018-07,W6X06C,조천읍,,
4039,2018-08,W6X06C,조천읍,,
4040,2018-09,W6X06C,조천읍,,
4041,2018-10,W6X06C,조천읍,,
4042,2018-11,W6X06C,조천읍,,
4043,2018-12,W6X06C,조천읍,,
4044,2019-01,W6X06C,조천읍,,
4045,2019-02,W6X06C,조천읍,,
4046,2019-03,W6X06C,조천읍,,
4047,2019-04,W6X06C,조천읍,,
4048,2019-05,W6X06C,조천읍,,
4049,2019-06,W6X06C,조천읍,,
4050,2019-07,W6X06C,조천읍,,
4051,2019-08,W6X06C,조천읍,,
4052,2019-09,W6X06C,조천읍,,
4053,2019-10,W6X06C,조천읍,,
4054,2019-11,W6X06C,조천읍,,
4055,2019-12,W6X06C,조천읍,,
4056,2020-01,W6X06C,조천읍,41450.0,19.0
4057,2020-02,W6X06C,조천읍,34450.0,21.0
4058,2020-03,W6X06C,조천읍,70800.0,34.0
4059,2020-04,W6X06C,조천읍,54750.0,26.0
4060,2020-05,W6X06C,조천읍,23750.0,23.0
4061,2020-06,W6X06C,조천읍,49800.0,19.0
4062,2020-07,W6X06C,조천읍,329600.0,55.0
4063,2020-08,W6X06C,조천읍,324300.0,44.0
4064,2020-09,W6X06C,조천읍,207800.0,28.0
4065,2020-10,W6X06C,조천읍,207800.0,45.0
4066,2020-11,W6X06C,조천읍,273100.0,44.0
4067,2020-12,W6X06C,조천읍,420100.0,57.0
4068,2021-01,W6X06C,조천읍,328250.0,45.0
4069,2021-02,W6X06C,조천읍,292750.0,46.0
4070,2021-03,W6X06C,조천읍,405200.0,59.0
4071,2021-04,W6X06C,조천읍,,
4072,2021-05,W6X06C,조천읍,366950.0,66.0
4073,2021-06,W6X06C,조천읍,429400.0,55.0
4074,2018-01,W6X06D,조천읍,,
4075,2018-02,W6X06D,조천읍,,
4076,2018-03,W6X06D,조천읍,,
4077,2018-04,W6X06D,조천읍,,
4078,2018-05,W6X06D,조천읍,,
4079,2018-06,W6X06D,조천읍,,
4080,2018-07,W6X06D,조천읍,,
4081,2018-08,W6X06D,조천읍,,
4082,2018-09,W6X06D,조천읍,,
4083,2018-10,W6X06D,조천읍,,
4084,2018-11,W6X06D,조천읍,,
4085,2018-12,W6X06D,조천읍,,
4086,2019-01,W6X06D,조천읍,,
4087,2019-02,W6X06D,조천읍,,
4088,2019-03,W6X06D,조천읍,,
4089,2019-04,W6X06D,조천읍,,
4090,2019-05,W6X06D,조천읍,,
4091,2019-06,W6X06D,조천읍,,
4092,2019-07,W6X06D,조천읍,,
4093,2019-08,W6X06D,조천읍,,
4094,2019-09,W6X06D,조천읍,,
4095,2019-10,W6X06D,조천읍,,
4096,2019-11,W6X06D,조천읍,,
4097,2019-12,W6X06D,조천읍,12050.0,3.0
4098,2020-01,W6X06D,조천읍,120450.0,42.0
4099,2020-02,W6X06D,조천읍,152750.0,39.0
4100,2020-03,W6X06D,조천읍,135450.0,34.0
4101,2020-04,W6X06D,조천읍,192150.0,41.0
4102,2020-05,W6X06D,조천읍,184000.0,44.0
4103,2020-06,W6X06D,조천읍,169050.0,51.0
4104,2020-07,W6X06D,조천읍,192450.0,45.0
4105,2020-08,W6X06D,조천읍,179250.0,49.0
4106,2020-09,W6X06D,조천읍,198000.0,61.0
4107,2020-10,W6X06D,조천읍,151700.0,52.0
4108,2020-11,W6X06D,조천읍,138400.0,38.0
4109,2020-12,W6X06D,조천읍,125500.0,38.0
4110,2021-01,W6X06D,조천읍,64050.0,18.0
4111,2021-02,W6X06D,조천읍,69850.0,19.0
4112,2021-03,W6X06D,조천읍,79800.0,22.0
4113,2021-04,W6X06D,조천읍,,
4114,2021-05,W6X06D,조천읍,97200.0,24.0
4115,2021-06,W6X06D,조천읍,159400.0,45.0
4116,2018-01,W6X06E,조천읍,,
4117,2018-02,W6X06E,조천읍,,
4118,2018-03,W6X06E,조천읍,,
4119,2018-04,W6X06E,조천읍,,
4120,2018-05,W6X06E,조천읍,,
4121,2018-06,W6X06E,조천읍,,
4122,2018-07,W6X06E,조천읍,,
4123,2018-08,W6X06E,조천읍,,
4124,2018-09,W6X06E,조천읍,,
4125,2018-10,W6X06E,조천읍,,
4126,2018-11,W6X06E,조천읍,,
4127,2018-12,W6X06E,조천읍,,
4128,2019-01,W6X06E,조천읍,,
4129,2019-02,W6X06E,조천읍,,
4130,2019-03,W6X06E,조천읍,,
4131,2019-04,W6X06E,조천읍,,
4132,2019-05,W6X06E,조천읍,,
4133,2019-06,W6X06E,조천읍,,
4134,2019-07,W6X06E,조천읍,,
4135,2019-08,W6X06E,조천읍,,
4136,2019-09,W6X06E,조천읍,,
4137,2019-10,W6X06E,조천읍,,
4138,2019-11,W6X06E,조천읍,,
4139,2019-12,W6X06E,조천읍,61950.0,24.0
4140,2020-01,W6X06E,조천읍,204300.0,95.0
4141,2020-02,W6X06E,조천읍,272200.0,130.0
4142,2020-03,W6X06E,조천읍,268350.0,136.0
4143,2020-04,W6X06E,조천읍,249800.0,129.0
4144,2020-05,W6X06E,조천읍,306400.0,150.0
4145,2020-06,W6X06E,조천읍,376250.0,178.0
4146,2020-07,W6X06E,조천읍,411150.0,207.0
4147,2020-08,W6X06E,조천읍,364100.0,175.0
4148,2020-09,W6X06E,조천읍,306150.0,160.0
4149,2020-10,W6X06E,조천읍,286050.0,140.0
4150,2020-11,W6X06E,조천읍,168150.0,94.0
4151,2020-12,W6X06E,조천읍,255550.0,122.0
4152,2021-01,W6X06E,조천읍,370800.0,138.0
4153,2021-02,W6X06E,조천읍,407500.0,142.0
4154,2021-03,W6X06E,조천읍,407200.0,171.0
4155,2021-04,W6X06E,조천읍,,
4156,2021-05,W6X06E,조천읍,346700.0,144.0
4157,2021-06,W6X06E,조천읍,485500.0,196.0
4158,2018-01,W6X06F,조천읍,,
4159,2018-02,W6X06F,조천읍,,
4160,2018-03,W6X06F,조천읍,,
4161,2018-04,W6X06F,조천읍,,
4162,2018-05,W6X06F,조천읍,,
4163,2018-06,W6X06F,조천읍,,
4164,2018-07,W6X06F,조천읍,,
4165,2018-08,W6X06F,조천읍,,
4166,2018-09,W6X06F,조천읍,,
4167,2018-10,W6X06F,조천읍,,
4168,2018-11,W6X06F,조천읍,,
4169,2018-12,W6X06F,조천읍,,
4170,2019-01,W6X06F,조천읍,,
4171,2019-02,W6X06F,조천읍,,
4172,2019-03,W6X06F,조천읍,,
4173,2019-04,W6X06F,조천읍,,
4174,2019-05,W6X06F,조천읍,,
4175,2019-06,W6X06F,조천읍,,
4176,2019-07,W6X06F,조천읍,,
4177,2019-08,W6X06F,조천읍,,
4178,2019-09,W6X06F,조천읍,,
4179,2019-10,W6X06F,조천읍,,
4180,2019-11,W6X06F,조천읍,,
4181,2019-12,W6X06F,조천읍,,
4182,2020-01,W6X06F,조천읍,,
4183,2020-02,W6X06F,조천읍,,
4184,2020-03,W6X06F,조천읍,,
4185,2020-04,W6X06F,조천읍,,
4186,2020-05,W6X06F,조천읍,,
4187,2020-06,W6X06F,조천읍,,
4188,2020-07,W6X06F,조천읍,,
4189,2020-08,W6X06F,조천읍,,
4190,2020-09,W6X06F,조천읍,,
4191,2020-10,W6X06F,조천읍,,
4192,2020-11,W6X06F,조천읍,,
4193,2020-12,W6X06F,조천읍,,
4194,2021-01,W6X06F,조천읍,,
4195,2021-02,W6X06F,조천읍,,
4196,2021-03,W6X06F,조천읍,,
4197,2021-04,W6X06F,조천읍,,
4198,2021-05,W6X06F,조천읍,,
4199,2021-06,W6X06F,조천읍,,
4200,2018-01,W6X070,화북동,,
4201,2018-02,W6X070,화북동,,
4202,2018-03,W6X070,화북동,,
4203,2018-04,W6X070,화북동,,
4204,2018-05,W6X070,화북동,,
4205,2018-06,W6X070,화북동,,
4206,2018-07,W6X070,화북동,,
4207,2018-08,W6X070,화북동,,
4208,2018-09,W6X070,화북동,,
4209,2018-10,W6X070,화북동,,
4210,2018-11,W6X070,화북동,,
4211,2018-12,W6X070,화북동,,
4212,2019-01,W6X070,화북동,,
4213,2019-02,W6X070,화북동,,
4214,2019-03,W6X070,화북동,,
4215,2019-04,W6X070,화북동,,
4216,2019-05,W6X070,화북동,,
4217,2019-06,W6X070,화북동,,
4218,2019-07,W6X070,화북동,,
4219,2019-08,W6X070,화북동,,
4220,2019-09,W6X070,화북동,,
4221,2019-10,W6X070,화북동,,
4222,2019-11,W6X070,화북동,,
4223,2019-12,W6X070,화북동,,
4224,2020-01,W6X070,화북동,,
4225,2020-02,W6X070,화북동,,
4226,2020-03,W6X070,화북동,,
4227,2020-04,W6X070,화북동,,
4228,2020-05,W6X070,화북동,,
4229,2020-06,W6X070,화북동,,
4230,2020-07,W6X070,화북동,,
4231,2020-08,W6X070,화북동,,
4232,2020-09,W6X070,화북동,,
4233,2020-10,W6X070,화북동,,
4234,2020-11,W6X070,화북동,,
4235,2020-12,W6X070,화북동,,
4236,2021-01,W6X070,화북동,,
4237,2021-02,W6X070,화북동,,
4238,2021-03,W6X070,화북동,,
4239,2021-04,W6X070,화북동,,
4240,2021-05,W6X070,화북동,,
4241,2021-06,W6X070,화북동,,
4242,2018-01,W6X071,도두동,186550.0,82.0
4243,2018-02,W6X071,도두동,158250.0,75.0
4244,2018-03,W6X071,도두동,152950.0,77.0
4245,2018-04,W6X071,도두동,152500.0,77.0
4246,2018-05,W6X071,도두동,178400.0,87.0
4247,2018-06,W6X071,도두동,207100.0,100.0
4248,2018-07,W6X071,도두동,315600.0,141.0
4249,2018-08,W6X071,도두동,389650.0,140.0
4250,2018-09,W6X071,도두동,267900.0,123.0
4251,2018-10,W6X071,도두동,276150.0,118.0
4252,2018-11,W6X071,도두동,218850.0,107.0
4253,2018-12,W6X071,도두동,332150.0,119.0
4254,2019-01,W6X071,도두동,420950.0,140.0
4255,2019-02,W6X071,도두동,353800.0,113.0
4256,2019-03,W6X071,도두동,308450.0,100.0
4257,2019-04,W6X071,도두동,339450.0,105.0
4258,2019-05,W6X071,도두동,452150.0,140.0
4259,2019-06,W6X071,도두동,463700.0,145.0
4260,2019-07,W6X071,도두동,496100.0,172.0
4261,2019-08,W6X071,도두동,531900.0,234.0
4262,2019-09,W6X071,도두동,512100.0,209.0
4263,2019-10,W6X071,도두동,481650.0,222.0
4264,2019-11,W6X071,도두동,427750.0,194.0
4265,2019-12,W6X071,도두동,540750.0,191.0
4266,2020-01,W6X071,도두동,807600.0,206.0
4267,2020-02,W6X071,도두동,556900.0,173.0
4268,2020-03,W6X071,도두동,539100.0,190.0
4269,2020-04,W6X071,도두동,596200.0,216.0
4270,2020-05,W6X071,도두동,609300.0,236.0
4271,2020-06,W6X071,도두동,584850.0,248.0
4272,2020-07,W6X071,도두동,821200.0,283.0
4273,2020-08,W6X071,도두동,924450.0,248.0
4274,2020-09,W6X071,도두동,535050.0,231.0
4275,2020-10,W6X071,도두동,658950.0,250.0
4276,2020-11,W6X071,도두동,645950.0,223.0
4277,2020-12,W6X071,도두동,442550.0,186.0
4278,2021-01,W6X071,도두동,477050.0,195.0
4279,2021-02,W6X071,도두동,560000.0,184.0
4280,2021-03,W6X071,도두동,640150.0,210.0
4281,2021-04,W6X071,도두동,,
4282,2021-05,W6X071,도두동,849450.0,237.0
4283,2021-06,W6X071,도두동,632450.0,207.0
4284,2018-01,W6X072,이도2동,1245750.0,535.0
4285,2018-02,W6X072,이도2동,982100.0,460.0
4286,2018-03,W6X072,이도2동,1057000.0,523.0
4287,2018-04,W6X072,이도2동,957600.0,508.0
4288,2018-05,W6X072,이도2동,1056000.0,596.0
4289,2018-06,W6X072,이도2동,1130750.0,626.0
4290,2018-07,W6X072,이도2동,1358900.0,717.0
4291,2018-08,W6X072,이도2동,1287300.0,692.0
4292,2018-09,W6X072,이도2동,1119050.0,626.0
4293,2018-10,W6X072,이도2동,1015600.0,559.0
4294,2018-11,W6X072,이도2동,947300.0,533.0
4295,2018-12,W6X072,이도2동,1036650.0,516.0
4296,2019-01,W6X072,이도2동,1079400.0,540.0
4297,2019-02,W6X072,이도2동,930450.0,500.0
4298,2019-03,W6X072,이도2동,793350.0,453.0
4299,2019-04,W6X072,이도2동,713300.0,457.0
4300,2019-05,W6X072,이도2동,723450.0,498.0
4301,2019-06,W6X072,이도2동,789500.0,509.0
4302,2019-07,W6X072,이도2동,995050.0,648.0
4303,2019-08,W6X072,이도2동,752350.0,503.0
4304,2019-09,W6X072,이도2동,830350.0,536.0
4305,2019-10,W6X072,이도2동,692550.0,487.0
4306,2019-11,W6X072,이도2동,738600.0,444.0
4307,2019-12,W6X072,이도2동,682850.0,393.0
4308,2020-01,W6X072,이도2동,755950.0,390.0
4309,2020-02,W6X072,이도2동,782700.0,408.0
4310,2020-03,W6X072,이도2동,857950.0,429.0
4311,2020-04,W6X072,이도2동,743300.0,389.0
4312,2020-05,W6X072,이도2동,873100.0,479.0
4313,2020-06,W6X072,이도2동,967350.0,515.0
4314,2020-07,W6X072,이도2동,1020850.0,549.0
4315,2020-08,W6X072,이도2동,1025750.0,567.0
4316,2020-09,W6X072,이도2동,796150.0,479.0
4317,2020-10,W6X072,이도2동,873500.0,501.0
4318,2020-11,W6X072,이도2동,922100.0,491.0
4319,2020-12,W6X072,이도2동,1062700.0,534.0
4320,2021-01,W6X072,이도2동,942350.0,471.0
4321,2021-02,W6X072,이도2동,971650.0,441.0
4322,2021-03,W6X072,이도2동,912050.0,479.0
4323,2021-04,W6X072,이도2동,,
4324,2021-05,W6X072,이도2동,899250.0,498.0
4325,2021-06,W6X072,이도2동,938250.0,528.0
4326,2018-01,W6X073,노형동,479600.0,196.0
4327,2018-02,W6X073,노형동,396700.0,166.0
4328,2018-03,W6X073,노형동,457650.0,219.0
4329,2018-04,W6X073,노형동,400350.0,202.0
4330,2018-05,W6X073,노형동,395300.0,218.0
4331,2018-06,W6X073,노형동,443700.0,255.0
4332,2018-07,W6X073,노형동,572650.0,291.0
4333,2018-08,W6X073,노형동,496900.0,254.0
4334,2018-09,W6X073,노형동,520550.0,262.0
4335,2018-10,W6X073,노형동,465900.0,279.0
4336,2018-11,W6X073,노형동,475400.0,246.0
4337,2018-12,W6X073,노형동,466150.0,246.0
4338,2019-01,W6X073,노형동,428550.0,247.0
4339,2019-02,W6X073,노형동,448950.0,251.0
4340,2019-03,W6X073,노형동,534450.0,257.0
4341,2019-04,W6X073,노형동,428950.0,225.0
4342,2019-05,W6X073,노형동,488350.0,259.0
4343,2019-06,W6X073,노형동,502800.0,259.0
4344,2019-07,W6X073,노형동,510850.0,262.0
4345,2019-08,W6X073,노형동,577250.0,272.0
4346,2019-09,W6X073,노형동,498250.0,264.0
4347,2019-10,W6X073,노형동,395400.0,250.0
4348,2019-11,W6X073,노형동,406850.0,235.0
4349,2019-12,W6X073,노형동,402500.0,226.0
4350,2020-01,W6X073,노형동,426100.0,232.0
4351,2020-02,W6X073,노형동,453250.0,217.0
4352,2020-03,W6X073,노형동,450600.0,245.0
4353,2020-04,W6X073,노형동,429800.0,236.0
4354,2020-05,W6X073,노형동,463950.0,263.0
4355,2020-06,W6X073,노형동,356500.0,222.0
4356,2020-07,W6X073,노형동,422150.0,251.0
4357,2020-08,W6X073,노형동,441350.0,273.0
4358,2020-09,W6X073,노형동,370650.0,243.0
4359,2020-10,W6X073,노형동,328950.0,216.0
4360,2020-11,W6X073,노형동,335450.0,178.0
4361,2020-12,W6X073,노형동,434950.0,210.0
4362,2021-01,W6X073,노형동,426250.0,200.0
4363,2021-02,W6X073,노형동,419650.0,223.0
4364,2021-03,W6X073,노형동,406800.0,238.0
4365,2021-04,W6X073,노형동,,
4366,2021-05,W6X073,노형동,445200.0,242.0
4367,2021-06,W6X073,노형동,480450.0,259.0
4368,2018-01,W6X074,일도2동,470250.0,239.0
4369,2018-02,W6X074,일도2동,410750.0,219.0
4370,2018-03,W6X074,일도2동,414900.0,216.0
4371,2018-04,W6X074,일도2동,353650.0,201.0
4372,2018-05,W6X074,일도2동,444750.0,256.0
4373,2018-06,W6X074,일도2동,397600.0,251.0
4374,2018-07,W6X074,일도2동,453600.0,296.0
4375,2018-08,W6X074,일도2동,391900.0,288.0
4376,2018-09,W6X074,일도2동,336600.0,231.0
4377,2018-10,W6X074,일도2동,370350.0,220.0
4378,2018-11,W6X074,일도2동,421650.0,225.0
4379,2018-12,W6X074,일도2동,415550.0,200.0
4380,2019-01,W6X074,일도2동,332600.0,177.0
4381,2019-02,W6X074,일도2동,371200.0,173.0
4382,2019-03,W6X074,일도2동,325250.0,169.0
4383,2019-04,W6X074,일도2동,,
4384,2019-05,W6X074,일도2동,,
4385,2019-06,W6X074,일도2동,,
4386,2019-07,W6X074,일도2동,,
4387,2019-08,W6X074,일도2동,,
4388,2019-09,W6X074,일도2동,,
4389,2019-10,W6X074,일도2동,,
4390,2019-11,W6X074,일도2동,,
4391,2019-12,W6X074,일도2동,,
4392,2020-01,W6X074,일도2동,,
4393,2020-02,W6X074,일도2동,,
4394,2020-03,W6X074,일도2동,,
4395,2020-04,W6X074,일도2동,,
4396,2020-05,W6X074,일도2동,,
4397,2020-06,W6X074,일도2동,,
4398,2020-07,W6X074,일도2동,,
4399,2020-08,W6X074,일도2동,,
4400,2020-09,W6X074,일도2동,,
4401,2020-10,W6X074,일도2동,,
4402,2020-11,W6X074,일도2동,,
4403,2020-12,W6X074,일도2동,,
4404,2021-01,W6X074,일도2동,,
4405,2021-02,W6X074,일도2동,,
4406,2021-03,W6X074,일도2동,,
4407,2021-04,W6X074,일도2동,,
4408,2021-05,W6X074,일도2동,,
4409,2021-06,W6X074,일도2동,,
4410,2018-01,W6X075,화북동,1213400.0,529.0
4411,2018-02,W6X075,화북동,1274250.0,464.0
4412,2018-03,W6X075,화북동,1352350.0,562.0
4413,2018-04,W6X075,화북동,1467550.0,581.0
4414,2018-05,W6X075,화북동,1125750.0,594.0
4415,2018-06,W6X075,화북동,1259200.0,623.0
4416,2018-07,W6X075,화북동,1527700.0,758.0
4417,2018-08,W6X075,화북동,1296800.0,708.0
4418,2018-09,W6X075,화북동,1209400.0,608.0
4419,2018-10,W6X075,화북동,1052050.0,541.0
4420,2018-11,W6X075,화북동,1118550.0,523.0
4421,2018-12,W6X075,화북동,1274750.0,548.0
4422,2019-01,W6X075,화북동,1266250.0,554.0
4423,2019-02,W6X075,화북동,1219350.0,532.0
4424,2019-03,W6X075,화북동,1227250.0,567.0
4425,2019-04,W6X075,화북동,1101800.0,554.0
4426,2019-05,W6X075,화북동,1087950.0,602.0
4427,2019-06,W6X075,화북동,1178150.0,680.0
4428,2019-07,W6X075,화북동,1657950.0,839.0
4429,2019-08,W6X075,화북동,1380300.0,813.0
4430,2019-09,W6X075,화북동,1212600.0,729.0
4431,2019-10,W6X075,화북동,1144900.0,669.0
4432,2019-11,W6X075,화북동,1119900.0,607.0
4433,2019-12,W6X075,화북동,1171950.0,605.0
4434,2020-01,W6X075,화북동,1324550.0,641.0
4435,2020-02,W6X075,화북동,1274400.0,595.0
4436,2020-03,W6X075,화북동,1353600.0,643.0
4437,2020-04,W6X075,화북동,1101700.0,598.0
4438,2020-05,W6X075,화북동,1181100.0,647.0
4439,2020-06,W6X075,화북동,1415750.0,703.0
4440,2020-07,W6X075,화북동,1385450.0,765.0
4441,2020-08,W6X075,화북동,1563650.0,792.0
4442,2020-09,W6X075,화북동,1276950.0,695.0
4443,2020-10,W6X075,화북동,1394600.0,719.0
4444,2020-11,W6X075,화북동,1264800.0,724.0
4445,2020-12,W6X075,화북동,1493900.0,741.0
4446,2021-01,W6X075,화북동,1396700.0,648.0
4447,2021-02,W6X075,화북동,1395700.0,622.0
4448,2021-03,W6X075,화북동,1317400.0,624.0
4449,2021-04,W6X075,화북동,,
4450,2021-05,W6X075,화북동,1766800.0,853.0
4451,2021-06,W6X075,화북동,1684600.0,978.0
4452,2018-01,W6X076,삼양동,604150.0,255.0
4453,2018-02,W6X076,삼양동,571600.0,232.0
4454,2018-03,W6X076,삼양동,759800.0,284.0
4455,2018-04,W6X076,삼양동,707200.0,274.0
4456,2018-05,W6X076,삼양동,707850.0,329.0
4457,2018-06,W6X076,삼양동,786650.0,313.0
4458,2018-07,W6X076,삼양동,1189950.0,396.0
4459,2018-08,W6X076,삼양동,953150.0,386.0
4460,2018-09,W6X076,삼양동,740150.0,354.0
4461,2018-10,W6X076,삼양동,678500.0,317.0
4462,2018-11,W6X076,삼양동,813400.0,293.0
4463,2018-12,W6X076,삼양동,874350.0,286.0
4464,2019-01,W6X076,삼양동,781500.0,298.0
4465,2019-02,W6X076,삼양동,872750.0,334.0
4466,2019-03,W6X076,삼양동,934100.0,371.0
4467,2019-04,W6X076,삼양동,791050.0,340.0
4468,2019-05,W6X076,삼양동,861750.0,369.0
4469,2019-06,W6X076,삼양동,965050.0,401.0
4470,2019-07,W6X076,삼양동,1012350.0,417.0
4471,2019-08,W6X076,삼양동,1033200.0,410.0
4472,2019-09,W6X076,삼양동,884750.0,374.0
4473,2019-10,W6X076,삼양동,563050.0,279.0
4474,2019-11,W6X076,삼양동,857500.0,381.0
4475,2019-12,W6X076,삼양동,953000.0,394.0
4476,2020-01,W6X076,삼양동,980150.0,359.0
4477,2020-02,W6X076,삼양동,1045950.0,382.0
4478,2020-03,W6X076,삼양동,1134450.0,459.0
4479,2020-04,W6X076,삼양동,1025450.0,421.0
4480,2020-05,W6X076,삼양동,977100.0,492.0
4481,2020-06,W6X076,삼양동,1080100.0,503.0
4482,2020-07,W6X076,삼양동,1232350.0,545.0
4483,2020-08,W6X076,삼양동,1299950.0,556.0
4484,2020-09,W6X076,삼양동,955650.0,488.0
4485,2020-10,W6X076,삼양동,1009150.0,515.0
4486,2020-11,W6X076,삼양동,970550.0,444.0
4487,2020-12,W6X076,삼양동,1165800.0,486.0
4488,2021-01,W6X076,삼양동,1008750.0,442.0
4489,2021-02,W6X076,삼양동,1030650.0,445.0
4490,2021-03,W6X076,삼양동,1092750.0,467.0
4491,2021-04,W6X076,삼양동,,
4492,2021-05,W6X076,삼양동,1366400.0,614.0
4493,2021-06,W6X076,삼양동,1335900.0,575.0
4494,2018-01,W6X077,도두동,,
4495,2018-02,W6X077,도두동,,
4496,2018-03,W6X077,도두동,,
4497,2018-04,W6X077,도두동,,
4498,2018-05,W6X077,도두동,,
4499,2018-06,W6X077,도두동,,
4500,2018-07,W6X077,도두동,,
4501,2018-08,W6X077,도두동,,
4502,2018-09,W6X077,도두동,,
4503,2018-10,W6X077,도두동,,
4504,2018-11,W6X077,도두동,,
4505,2018-12,W6X077,도두동,,
4506,2019-01,W6X077,도두동,,
4507,2019-02,W6X077,도두동,,
4508,2019-03,W6X077,도두동,,
4509,2019-04,W6X077,도두동,,
4510,2019-05,W6X077,도두동,,
4511,2019-06,W6X077,도두동,,
4512,2019-07,W6X077,도두동,,
4513,2019-08,W6X077,도두동,,
4514,2019-09,W6X077,도두동,,
4515,2019-10,W6X077,도두동,,
4516,2019-11,W6X077,도두동,,
4517,2019-12,W6X077,도두동,,
4518,2020-01,W6X077,도두동,,
4519,2020-02,W6X077,도두동,,
4520,2020-03,W6X077,도두동,,
4521,2020-04,W6X077,도두동,,
4522,2020-05,W6X077,도두동,,
4523,2020-06,W6X077,도두동,,
4524,2020-07,W6X077,도두동,,
4525,2020-08,W6X077,도두동,,
4526,2020-09,W6X077,도두동,,
4527,2020-10,W6X077,도두동,,
4528,2020-11,W6X077,도두동,,
4529,2020-12,W6X077,도두동,,
4530,2021-01,W6X077,도두동,,
4531,2021-02,W6X077,도두동,,
4532,2021-03,W6X077,도두동,,
4533,2021-04,W6X077,도두동,,
4534,2021-05,W6X077,도두동,,
4535,2021-06,W6X077,도두동,,
4536,2018-01,W6X079,아라동,718400.0,298.0
4537,2018-02,W6X079,아라동,635150.0,275.0
4538,2018-03,W6X079,아라동,735600.0,280.0
4539,2018-04,W6X079,아라동,664450.0,270.0
4540,2018-05,W6X079,아라동,615800.0,299.0
4541,2018-06,W6X079,아라동,694050.0,325.0
4542,2018-07,W6X079,아라동,846300.0,415.0
4543,2018-08,W6X079,아라동,774350.0,335.0
4544,2018-09,W6X079,아라동,602950.0,331.0
4545,2018-10,W6X079,아라동,590450.0,324.0
4546,2018-11,W6X079,아라동,688600.0,313.0
4547,2018-12,W6X079,아라동,707800.0,325.0
4548,2019-01,W6X079,아라동,714200.0,323.0
4549,2019-02,W6X079,아라동,575400.0,289.0
4550,2019-03,W6X079,아라동,568550.0,309.0
4551,2019-04,W6X079,아라동,559850.0,324.0
4552,2019-05,W6X079,아라동,605250.0,343.0
4553,2019-06,W6X079,아라동,728250.0,357.0
4554,2019-07,W6X079,아라동,746700.0,376.0
4555,2019-08,W6X079,아라동,622350.0,303.0
4556,2019-09,W6X079,아라동,594400.0,307.0
4557,2019-10,W6X079,아라동,610800.0,293.0
4558,2019-11,W6X079,아라동,691950.0,312.0
4559,2019-12,W6X079,아라동,602600.0,283.0
4560,2020-01,W6X079,아라동,718550.0,317.0
4561,2020-02,W6X079,아라동,609150.0,271.0
4562,2020-03,W6X079,아라동,724650.0,312.0
4563,2020-04,W6X079,아라동,691350.0,310.0
4564,2020-05,W6X079,아라동,664300.0,328.0
4565,2020-06,W6X079,아라동,659650.0,338.0
4566,2020-07,W6X079,아라동,882400.0,352.0
4567,2020-08,W6X079,아라동,906450.0,380.0
4568,2020-09,W6X079,아라동,688600.0,302.0
4569,2020-10,W6X079,아라동,733950.0,317.0
4570,2020-11,W6X079,아라동,666400.0,281.0
4571,2020-12,W6X079,아라동,774300.0,311.0
4572,2021-01,W6X079,아라동,853550.0,313.0
4573,2021-02,W6X079,아라동,634300.0,274.0
4574,2021-03,W6X079,아라동,654400.0,290.0
4575,2021-04,W6X079,아라동,,
4576,2021-05,W6X079,아라동,698600.0,304.0
4577,2021-06,W6X079,아라동,685150.0,297.0
4578,2018-01,W6X07A,조천읍,,
4579,2018-02,W6X07A,조천읍,,
4580,2018-03,W6X07A,조천읍,,
4581,2018-04,W6X07A,조천읍,,
