base_date,emd_nm,disQuantity,disCount
2019-08,이호동,23138200.0,10706.0
2019-08,일도1동,26360200.0,10373.0
2019-08,일도2동,169649300.0,90782.0
2019-08,조천읍,0.0,0.0
2019-08,한경면,0.0,0.0
2019-08,한림읍,0.0,0.0
2019-08,화북동,131684100.0,76993.0
2019-09,건입동,39246350.0,19722.0
2019-09,구좌읍,0.0,0.0
2019-09,노형동,245940050.0,133549.0
2019-09,도두동,16010800.0,6651.0
2019-09,봉개동,14581950.0,6634.0
2019-09,삼도1동,69379500.0,36469.0
2019-09,삼도2동,40084500.0,22019.0
2019-09,삼도동,0.0,0.0
2019-09,삼양동,71028600.0,36410.0
2019-09,아라동,109148850.0,59010.0
2019-09,애월읍,8465450.0,4860.0
2019-09,연동,215418250.0,114902.0
2019-09,오라동,64360550.0,33913.0
2019-09,외도동,103814450.0,56656.0
2019-09,용담1동,35433550.0,17467.0
2019-09,용담2동,63371900.0,34072.0
2019-09,이도1동,47379450.0,23248.0
2019-09,이도2동,200588300.0,105307.0
2019-09,이호동,20861850.0,9867.0
2019-09,일도1동,23994250.0,9494.0
2019-09,일도2동,154967550.0,84901.0
2019-09,조천읍,0.0,0.0
2019-09,한경면,0.0,0.0
2019-09,한림읍,0.0,0.0
2019-09,화북동,118876600.0,69890.0
2019-10,건입동,34019150.0,17452.0
2019-10,구좌읍,0.0,0.0
2019-10,노형동,217711511.0,124574.0
2019-10,도두동,15856150.0,6232.0
2019-10,봉개동,11279450.0,5485.0
2019-10,삼도1동,59352500.0,33145.0
2019-10,삼도2동,34150850.0,19415.0
2019-10,삼도동,0.0,0.0
2019-10,삼양동,61109300.0,33548.0
2019-10,아라동,96166600.0,55124.0
2019-10,애월읍,7682550.0,4624.0
2019-10,연동,193379750.0,107989.0
2019-10,오라동,54974650.0,30123.0
2019-10,외도동,91507050.0,52640.0
2019-10,용담1동,32171500.0,16063.0
2019-10,용담2동,57505450.0,31078.0
2019-10,이도1동,44722400.0,21227.0
2019-10,이도2동,178172750.0,97550.0
2019-10,이호동,18848300.0,9102.0
2019-10,일도1동,24743450.0,9230.0
2019-10,일도2동,134698650.0,77679.0
2019-10,조천읍,0.0,0.0
2019-10,한경면,0.0,0.0
2019-10,한림읍,0.0,0.0
2019-10,화북동,101716550.0,63511.0
2019-11,건입동,34034450.0,16030.0
2019-11,구좌읍,2720350.0,593.0
2019-11,노형동,224254700.0,116401.0
2019-11,도두동,16461100.0,5793.0
2019-11,봉개동,10341650.0,4818.0
2019-11,삼도1동,58757250.0,30142.0
2019-11,삼도2동,34921650.0,18362.0
2019-11,삼도동,0.0,0.0
2019-11,삼양동,60444050.0,30698.0
2019-11,아라동,97124000.0,50751.0
2019-11,애월읍,15671200.0,6622.0
2019-11,연동,195291850.0,100006.0
2019-11,오라동,53759450.0,25903.0
2019-11,외도동,92806800.0,48804.0
2019-11,용담1동,32611200.0,15168.0
2019-11,용담2동,57440350.0,28305.0
2019-11,이도1동,47836050.0,20499.0
2019-11,이도2동,182187700.0,90629.0
2019-11,이호동,18790200.0,8171.0
2019-11,일도1동,24702400.0,8779.0
2019-11,일도2동,140730100.0,73462.0
2019-11,조천읍,3138350.0,1026.0
2019-11,한경면,875600.0,206.0
2019-11,한림읍,2281700.0,463.0
2019-11,화북동,105407300.0,60166.0
2019-12,건입동,34862350.0,14934.0
2019-12,구좌읍,11609650.0,2960.0
2019-12,노형동,240159150.0,113382.0
2019-12,도두동,16374700.0,6003.0
2019-12,봉개동,10873700.0,4511.0
2019-12,삼도1동,64195000.0,28878.0
2019-12,삼도2동,35440750.0,17119.0
2019-12,삼도동,0.0,0.0
2019-12,삼양동,65423650.0,29873.0
2019-12,아라동,104256850.0,49525.0
2019-12,애월읍,40446750.0,13013.0
2019-12,연동,212927900.0,97432.0
2019-12,오라동,57673900.0,25503.0
2019-12,외도동,100162600.0,47963.0
2019-12,용담1동,35000000.0,14929.0
2019-12,용담2동,58443000.0,26602.0
2019-12,이도1동,49732300.0,19488.0
2019-12,이도2동,195483750.0,87318.0
2019-12,이호동,18065600.0,7459.0
2019-12,일도1동,25956550.0,8472.0
2019-12,일도2동,152354900.0,70276.0
2019-12,조천읍,19824750.0,5662.0
2019-12,한경면,3819000.0,1028.0
2019-12,한림읍,31372850.0,7617.0
2019-12,화북동,113841450.0,58683.0
2020-01,건입동,36573950.0,15670.0
2020-01,구좌읍,21241850.0,5869.0
2020-01,노형동,226779350.0,103500.0
2020-01,도두동,17683750.0,6012.0
2020-01,봉개동,11643550.0,4713.0
2020-01,삼도1동,70405850.0,29977.0
2020-01,삼도2동,33736450.0,15545.0
2020-01,삼도동,0.0,0.0
2020-01,삼양동,71035750.0,30802.0
2020-01,아라동,93631950.0,42356.0
2020-01,애월읍,58844350.0,17991.0
2020-01,연동,186195100.0,82493.0
2020-01,오라동,60951000.0,25904.0
2020-01,외도동,100089546.0,45068.0
2020-01,용담1동,36610800.0,15316.0
2020-01,용담2동,61533650.0,27323.0
2020-01,이도1동,51612550.0,19191.0
2020-01,이도2동,206714500.0,87654.0
2020-01,이호동,21179900.0,7755.0
2020-01,일도1동,26716000.0,8416.0
2020-01,일도2동,162186450.0,71972.0
2020-01,조천읍,34179800.0,10775.0
2020-01,한경면,11215200.0,2662.0
2020-01,한림읍,49361650.0,12357.0
2020-01,화북동,122677750.0,60798.0
2020-02,건입동,33442900.0,14462.0
2020-02,구좌읍,19951500.0,6087.0
2020-02,노형동,235670250.0,109013.0
2020-02,도두동,15113800.0,5598.0
2020-02,봉개동,10737450.0,4524.0
2020-02,삼도1동,62160200.0,27939.0
2020-02,삼도2동,31584550.0,14945.0
2020-02,삼도동,0.0,0.0
2020-02,삼양동,66417450.0,29145.0
2020-02,아라동,101353450.0,47274.0
2020-02,애월읍,61176250.0,19805.0
2020-02,연동,197922450.0,92630.0
2020-02,오라동,57122150.0,24738.0
2020-02,외도동,101582200.0,46577.0
2020-02,용담1동,31884500.0,13796.0
2020-02,용담2동,54871150.0,25812.0
2020-02,이도1동,45460550.0,17863.0
2020-02,이도2동,195238300.0,84981.0
2020-02,이호동,19189450.0,7497.0
2020-02,일도1동,20551050.0,7501.0
2020-02,일도2동,146848800.0,67153.0
2020-02,조천읍,35081700.0,11709.0
2020-02,한경면,11581750.0,2983.0
2020-02,한림읍,46005250.0,11764.0
2020-02,화북동,115772600.0,58692.0
2020-03,건입동,32908400.0,15319.0
2020-03,구좌읍,21391750.0,7062.0
2020-03,노형동,248082750.0,120310.0
2020-03,도두동,15103150.0,5874.0
2020-03,봉개동,10557550.0,4796.0
2020-03,삼도1동,63852500.0,29939.0
2020-03,삼도2동,32916250.0,16326.0
2020-03,삼도동,0.0,0.0
2020-03,삼양동,70542150.0,32226.0
2020-03,아라동,107419150.0,53597.0
2020-03,애월읍,68674650.0,23496.0
2020-03,연동,206625000.0,101981.0
2020-03,오라동,59152700.0,27179.0
2020-03,외도동,106346100.0,51440.0
2020-03,용담1동,32060950.0,14544.0
2020-03,용담2동,54604000.0,27729.0
2020-03,이도1동,48455500.0,20365.0
2020-03,이도2동,202895600.0,93448.0
2020-03,이호동,19293100.0,8221.0
2020-03,일도1동,20960900.0,7904.0
2020-03,일도2동,153716200.0,73944.0
2020-03,조천읍,43196450.0,14920.0
2020-03,한경면,14964700.0,3764.0
2020-03,한림읍,51824650.0,13762.0
2020-03,화북동,119772800.0,63298.0
2020-04,건입동,29782900.0,14484.0
2020-04,구좌읍,21087700.0,7286.0
2020-04,노형동,219455300.0,112039.0
2020-04,도두동,13348850.0,5474.0
2020-04,봉개동,9976150.0,4656.0
2020-04,삼도1동,56844800.0,28135.0
2020-04,삼도2동,30277750.0,15393.0
2020-04,삼도동,0.0,0.0
2020-04,삼양동,61003100.0,29539.0
2020-04,아라동,95754900.0,49622.0
2020-04,애월읍,67296450.0,23181.0
2020-04,연동,185046300.0,94909.0
2020-04,오라동,53116850.0,25413.0
2020-04,외도동,96277500.0,48299.0
